id,display_order,name,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,created_at,updated_at
732,837,ももいろ三姉妹,Slime Sisters,スライム系,Slime,1,85.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/732.webp,2026-03-12 07:12:34,2026-03-31 07:36:46
733,838,アメジストクラブ,Amethyst Crab,水系,Aquatic,1,70.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/733.webp,2026-03-12 07:12:38,2026-03-31 07:36:46
734,839,ファイアボール,Fire Ball,マシン系,Machine,1,76.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/734.webp,2026-03-12 07:12:41,2026-03-31 07:36:46
735,840,ハートナイト,Snooty Slime Knight,スライム系,Slime,1,84.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/735.webp,2026-03-12 07:12:44,2026-03-31 07:36:46
736,841,クイーンモーモン,Queenie Sanguini,悪魔系,Demon,1,89.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/736.webp,2026-03-12 07:12:47,2026-03-31 07:36:46
737,842,スウィートバッグ,Bag o' Sweets,物質系,Material,1,95.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/737.webp,2026-03-12 07:12:50,2026-03-31 07:36:46
738,845,アルケミストン,Sham Hamwitch,獣系,Beast,1,100.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/738.webp,2026-03-12 07:12:53,2026-03-31 07:36:46
739,846,セクシーキャット,Sexy Cat,獣系,Beast,1,123.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/739.webp,2026-03-12 07:12:56,2026-03-31 07:36:46
740,847,プリティフライ,Pretty Cat,獣系,Beast,1,123.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/740.webp,2026-03-12 07:12:59,2026-03-31 07:36:46
741,848,のろいの岩,Dreadrock,物質系,Material,1,126.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/741.webp,2026-03-12 07:13:02,2026-03-31 07:36:46
742,849,ピンクボンボン,Pink Bonbon,獣系,Beast,1,119.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/742.webp,2026-03-12 07:13:05,2026-03-31 07:36:46
743,850,マッドスミス,Lumberin' Jack,ゾンビ系,Undead,1,130.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/743.webp,2026-03-12 07:13:09,2026-03-31 07:36:46
744,851,ユキフル,Snowball,植物系,Plant,1,138.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/744.webp,2026-03-12 07:13:11,2026-03-31 07:36:46
745,852,ちょうろうじゅ,Antiquitree,植物系,Plant,1,136.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/745.webp,2026-03-12 07:13:17,2026-03-31 07:36:46
746,853,ほねリーダー,Bone Idol,ゾンビ系,Undead,1,145.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/746.webp,2026-03-12 07:13:20,2026-03-31 07:36:46
747,854,メーダプリンス,Lunatick Prince,虫系,Insect,1,161.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/747.webp,2026-03-12 07:13:23,2026-03-31 07:36:46
748,856,レッドバロン,Red Baron,悪魔系,Demon,1,177.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/748.webp,2026-03-12 07:13:26,2026-03-31 07:36:46
749,857,チョコヌーバ,Fudgeraker,エレメント系,Elemental,1,188.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/749.webp,2026-03-12 07:13:29,2026-03-31 07:36:46
750,859,モテモテ,popular,獣系,Beast,1,195.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/750.webp,2026-03-12 07:13:32,2026-03-31 07:36:46
751,861,リトルライバーン,Little Wyvern,ドラゴン系,Dragon,1,202.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/751.webp,2026-03-12 07:13:36,2026-03-31 07:36:46
752,863,ローズプリンセス,Rose Princess,植物系,Plant,1,210.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/752.webp,2026-03-12 07:13:39,2026-03-31 07:36:46
753,864,ワイヤーマン,Wire Man,物質系,Material,1,204.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/753.webp,2026-03-12 07:13:42,2026-03-31 07:36:46
754,865,モッツァレーラ,Fromage Flay,物質系,Material,1,226.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/754.webp,2026-03-12 07:13:44,2026-03-31 07:36:46
755,866,死のカラステング,Death Crow,鳥系,Bird,1,231.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/755.webp,2026-03-12 07:13:47,2026-03-31 07:36:46
756,867,ムーンキメラ,Lunar Chimaera,鳥系,Bird,1,240.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/756.webp,2026-03-12 07:13:50,2026-03-31 07:36:46
757,868,ニードルうさこ,Needle Rabbit,物質系,Material,1,241.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/757.webp,2026-03-12 07:13:53,2026-03-31 07:36:46
758,870,アスラ王,Asura King,ゾンビ系,Undead,1,295.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/758.webp,2026-03-12 07:13:56,2026-03-31 07:36:46
759,871,ベビンゴサタン,Lil' Tyke,悪魔系,Demon,1,272.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/759.webp,2026-03-12 07:14:00,2026-03-31 07:36:46
760,872,シュバルツシュルト,Schwarzchuld,物質系,Material,1,279.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/760.webp,2026-03-12 07:14:03,2026-03-31 07:36:46
761,873,ゴールドマント,Gold Mantle,ゾンビ系,Undead,1,280.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/761.webp,2026-03-12 07:14:06,2026-03-31 07:36:46
762,874,マッドレインボー,Rainbow Mannequin,物質系,Material,1,246.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/762.webp,2026-03-12 07:14:09,2026-03-31 07:36:46
763,875,ゼブラマンティス,Zebra Mantis,虫系,Insect,1,297.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/763.webp,2026-03-12 07:14:12,2026-03-31 07:36:46
764,876,オリエンタシス,Orientall,物質系,Material,1,306.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/764.webp,2026-03-12 07:14:15,2026-03-31 07:36:46
765,877,パラディノス,Paladinsaurus,ドラゴン系,Dragon,1,310.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/765.webp,2026-03-12 07:14:18,2026-03-31 07:36:46
766,878,ゴーストベリー,Hellbound Harvester,物質系,Material,1,312.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/766.webp,2026-03-12 07:14:20,2026-03-31 07:36:46
767,879,エンゼルアーマー,Angelarmour,物質系,Material,1,313.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/767.webp,2026-03-12 07:14:23,2026-03-31 07:36:46
768,880,アカツキショウグン,Mandrake Murderer,ドラゴン系,Dragon,1,319.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/768.webp,2026-03-12 07:14:26,2026-03-31 07:36:46
769,881,ドラゴメタル,Metal Dragon Slime,スライム系,Slime,1,429.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/769.webp,2026-03-12 07:14:30,2026-03-31 07:36:46
770,882,ブロンドボーイ,Blondie,獣系,Beast,1,324.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/770.webp,2026-03-12 07:14:33,2026-03-31 07:36:46
771,883,ピンキーパンサー,Pink Sabrecat,獣系,Beast,1,302.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/771.webp,2026-03-12 07:14:36,2026-03-31 07:36:46
772,884,タイプG,Type G0,マシン系,Machine,1,314.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/772.webp,2026-03-12 07:14:39,2026-03-31 07:36:46
773,885,デビルロード,Batmandrill,悪魔系,Demon,1,322.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/773.webp,2026-03-12 07:14:44,2026-03-31 07:36:46
774,886,ゴールデンディスコ,Golden Disco,物質系,Material,1,351.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/774.webp,2026-03-12 07:14:48,2026-03-31 07:36:46
775,887,とろろ将軍,Singin' Hibiscus,水系,Aquatic,1,360.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/775.webp,2026-03-12 07:14:51,2026-03-31 07:36:46
776,888,まかいしつじ,Hell's Steward,怪人系,Humanoid,1,367.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/776.webp,2026-03-12 07:14:53,2026-03-31 07:36:46
777,889,キャプテンドラゴ,Captain Drago,ドラゴン系,Dragon,1,374.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/777.webp,2026-03-12 07:14:57,2026-03-31 07:36:46
778,890,シャドーノーブル,Shadow Noble,ゾンビ系,Undead,1,334.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/778.webp,2026-03-12 07:15:00,2026-03-31 07:36:46
779,891,もじゃらきラクーン,Raccoon Platypunk,獣系,Beast,1,459.0,https://dragon-quest.jp/ten/monster/tensei.php,,2026-03-12 07:15:03,2026-03-31 07:36:46
780,892,しろバラのきし,White Rose Knight,悪魔系,Demon,1,470.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/780.webp,2026-03-12 07:15:07,2026-03-31 07:36:46
781,893,ジラフシスター,Giraffe Sister,獣系,Beast,1,497.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/781.webp,2026-03-12 07:15:09,2026-03-31 07:36:46
782,894,シャコウ鬼神,Fierce Figure,物質系,Material,1,488.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/782.webp,2026-03-12 07:15:12,2026-03-31 07:36:46
783,895,じごくのドアボーイ,Hell's Bellboy,怪人系,Humanoid,1,550.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/783.webp,2026-03-12 07:15:15,2026-03-31 07:36:46
784,896,アスタロト,Harmachis,悪魔系,Demon,1,485.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/784.webp,2026-03-12 07:15:18,2026-03-31 07:36:46
785,897,デザートデーモン,Dessert Demon,悪魔系,Demon,1,712.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/785.webp,2026-03-12 07:15:21,2026-03-31 07:36:46
786,898,とうぞくこぞう,Pilferer,怪人系,Humanoid,1,523.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/786.webp,2026-03-12 07:15:24,2026-03-31 07:36:46
787,899,キングエレファント,Elephant King,獣系,Beast,1,510.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/787.webp,2026-03-12 07:15:27,2026-03-31 07:36:46
788,901,パンプキャビネット,Pumpkabinet,物質系,Material,1,563.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/788.webp,2026-03-12 07:15:30,2026-03-31 07:36:46
789,903,ドラゴントイズ,Clockwyrm,マシン系,Machine,1,530.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/789.webp,2026-03-12 07:15:33,2026-03-31 07:36:46
790,904,あらくれパンダ,Ursa Panda,獣系,Beast,1,565.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/790.webp,2026-03-12 07:15:36,2026-03-31 07:36:46
791,905,ネリもののふ,Squash Samurai,物質系,Material,1,569.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/791.webp,2026-03-12 07:15:44,2026-03-31 07:36:46
792,900,フギンムニン,Dark Raven,鳥系,Bird,1,529.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/792.webp,2026-03-12 07:15:46,2026-03-31 07:36:46
793,907,ガメゴンレジェンド,Wonder Wyrtle,ドラゴン系,Dragon,1,649.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/793.webp,2026-03-12 07:15:50,2026-03-31 07:36:46
795,830,アゲアゲラーバ,Pricklepillar,虫系,Insect,1,39.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/795.webp,2026-03-12 12:27:44,2026-03-31 07:36:46
796,906,あやシイタケ,Suspishiitake,植物系,Plant,1,537.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/796.webp,2026-03-12 12:28:18,2026-03-31 07:36:46
797,784,暗黒の使い,Servant of Dark,ゾンビ系,Undead,0,,https://draquex.com/monster/a-106.php,/storage/images/monsters/797.webp,2026-03-12 12:28:42,2026-03-31 07:36:46
798,834,ウールギズモ,Woolmaulus,エレメント系,Elemental,1,47.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/798.webp,2026-03-12 12:29:35,2026-03-31 07:36:46
799,732,ウパソルジャー,Wooper Trooper,水系,Aquatic,0,,https://draquex.com/monster/a-111.php,/storage/images/monsters/799.webp,2026-03-12 12:29:47,2026-03-31 07:36:46
800,756,エンペラーレグホン,Longhorn Leghorn,鳥系,Bird,0,,https://draquex.com/monster/a-108.php,/storage/images/monsters/800.webp,2026-03-12 12:30:17,2026-03-31 07:36:46
801,689,おおきづち・祖,Ancestral Hammerhood,怪人系,Humanoid,0,,https://draquex.com/monster/a-109.php,/storage/images/monsters/801.webp,2026-03-12 12:30:30,2026-03-31 07:36:46
802,720,おばけキノコ・祖,Ancestral Funghoul,植物系,Plant,0,,https://draquex.com/monster/a-110.php,/storage/images/monsters/802.webp,2026-03-12 12:31:08,2026-03-31 07:36:46
803,758,がいこつ・祖,Ancestral Skeleton,ゾンビ系,Undead,0,,https://draquex.com/monster/k-141.php,/storage/images/monsters/803.webp,2026-03-12 12:31:39,2026-03-31 07:36:46
804,747,かいぞくウーパー,Salamarauder,水系,Aquatic,0,,https://draquex.com/monster/k-146.php,/storage/images/monsters/804.webp,2026-03-12 12:31:43,2026-03-31 07:36:46
805,764,かげのきし・祖,Ancestral Dark Skeleton,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-114.php,/storage/images/monsters/805.webp,2026-03-12 12:31:49,2026-03-31 07:36:46
806,680,ガチャコッコ・祖,Ancestral Clockwork Cuckoo,マシン系,Machine,0,,https://draquex.com/monster/k-142.php,/storage/images/monsters/806.webp,2026-03-12 12:31:54,2026-03-31 07:36:46
807,739,かまいたち,Cyclown,エレメント系,Elemental,0,,https://draquex.com/monster/mon-110.php,/storage/images/monsters/807.webp,2026-03-12 12:32:10,2026-03-31 07:36:46
808,691,キメラ・祖,Ancestral Chimaera,鳥系,Bird,0,,https://draquex.com/monster/mon-115.php,/storage/images/monsters/808.webp,2026-03-12 12:33:03,2026-03-31 07:36:46
809,748,キラーアーマー・祖,Ancestral Lethal Armour,物質系,Material,0,,https://draquex.com/monster/mon-116.php,/storage/images/monsters/809.webp,2026-03-12 12:33:24,2026-03-31 07:36:46
810,803,キラーシーカー,Killing Seeker,マシン系,Machine,0,,https://draquex.com/monster/k-138.php,/storage/images/monsters/810.webp,2026-03-12 12:33:31,2026-03-31 07:36:46
811,787,キラーマシン・祖,Ancestral Killing Machine,マシン系,Machine,0,,https://draquex.com/monster/mon-117.php,/storage/images/monsters/811.webp,2026-03-12 12:33:55,2026-03-31 07:36:46
812,773,キングスライム・祖,Ancestral King Slime,スライム系,Slime,0,,https://draquex.com/monster/mon-118.php,/storage/images/monsters/812.webp,2026-03-12 12:34:15,2026-03-31 07:36:46
813,843,クラゲぼうや,Jellyfish Kid,水系,Aquatic,1,97.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/813.webp,2026-03-12 12:34:49,2026-03-31 07:36:46
814,759,くらやみ僧正,Dark Dominie,あくま系,Demon,0,,https://draquex.com/monster/mon-101.php,/storage/images/monsters/814.webp,2026-03-12 12:34:51,2026-03-31 07:36:46
815,802,グリーンボーン,Greenbone,ゾンビ系,Undead,0,,https://draquex.com/monster/k-139.php,/storage/images/monsters/815.webp,2026-03-12 12:35:01,2026-03-31 07:36:46
816,625,クリオネオン,Luminous Lampling,物質系,Material,0,,https://draquex.com/monster/k-148.php,/storage/images/monsters/816.webp,2026-03-12 12:35:04,2026-03-31 07:36:46
817,753,グリズリー,Ursa Major,けもの系,Beast,0,,https://draquex.com/monster/k-143.php,/storage/images/monsters/817.webp,2026-03-12 12:35:12,2026-03-31 07:36:46
818,786,くろがねの巨人,Darksteel Giant,物質系,Material,0,,https://draquex.com/monster/k-144.php,/storage/images/monsters/818.webp,2026-03-12 12:35:32,2026-03-31 07:36:46
819,712,ぐんたいガニ・祖,Ancestral Crabid,水系,Aquatic,0,,https://draquex.com/monster/k-145.php,/storage/images/monsters/819.webp,2026-03-12 12:35:43,2026-03-31 07:36:46
820,909,ゴールデンゴーレム,Balhib,あくま系,Demon,0,,https://draquex.com/monster/k-108.php,,2026-03-12 12:36:22,2026-03-31 07:36:46
821,65,ゴールデンパペット,Gold-Plated Puppet,物質系,Material,0,,https://draquex.com/monster/k-92.php,/storage/images/monsters/821.webp,2026-03-12 12:36:33,2026-03-31 07:36:46
822,78,ゴールデンボックス,Golden Box,物質系,Material,0,,https://draquex.com/monster/k-93.php,/storage/images/monsters/822.webp,2026-03-12 12:36:35,2026-03-31 07:36:46
823,205,ゴーレム,Golem,物質系,Material,0,,https://draquex.com/monster/k-97.php,/storage/images/monsters/823.webp,2026-03-12 12:36:44,2026-03-31 07:36:46
824,735,ゴーレム・塔,Tower Golem,物質系,Material,0,,https://draquex.com/monster/mon-131.php,/storage/images/monsters/824.webp,2026-03-12 12:36:49,2026-03-31 07:36:46
825,750,コーンホワイト,Whitecorn,植物系,Plant,0,,https://draquex.com/monster/k-149.php,/storage/images/monsters/825.webp,2026-03-12 12:36:51,2026-03-31 07:36:46
826,617,コットンキャンディ,Cotton Candy,エレメント系,Elemental,0,,https://draquex.com/monster/k-140.php,/storage/images/monsters/826.webp,2026-03-12 12:37:06,2026-03-31 07:36:46
827,910,災厄の尖兵,Calamity Guard,ゾンビ系,Undead,0,,https://draquex.com/monster/s-92.php,,2026-03-12 12:37:33,2026-03-31 07:36:46
828,774,ジア・デーモン,Dia Demon,物質系,Material,0,,https://draquex.com/monster/s-121.php,/storage/images/monsters/828.webp,2026-03-12 12:38:14,2026-03-31 07:36:46
829,562,ジア・メーダ,Dia Lunatick,物質系,Material,0,,https://draquex.com/monster/s-122.php,/storage/images/monsters/829.webp,2026-03-12 12:38:16,2026-03-31 07:36:46
830,661,ジェイドウォリアー,Jade Warrior,エレメント系,Elemental,0,,https://draquex.com/monster/s-123.php,/storage/images/monsters/830.webp,2026-03-12 12:38:32,2026-03-31 07:36:46
831,862,ジェントルダンス,Gentle Gentleman,あくま系,Demon,1,217.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/831.webp,2026-03-12 12:38:40,2026-03-31 07:36:46
832,755,しにがみ,Mean Spirit,ゾンビ系,Undead,0,,https://draquex.com/monster/s-129.php,/storage/images/monsters/832.webp,2026-03-12 12:39:01,2026-03-31 07:36:46
833,740,しびれあげは,Dread Admiral,虫系,Insect,0,,https://draquex.com/monster/mon-119.php,/storage/images/monsters/833.webp,2026-03-12 12:39:19,2026-03-31 07:36:46
834,716,シャドーメイル,Darkmour,物質系,Material,0,,https://draquex.com/monster/mon-106.php,/storage/images/monsters/834.webp,2026-03-12 12:39:49,2026-03-31 07:36:46
835,800,ジラフドラグーン,Giraffagoon,けもの系,Beast,0,,https://draquex.com/monster/mon-111.php,/storage/images/monsters/835.webp,2026-03-12 12:40:05,2026-03-31 07:36:46
836,495,シルエト,Silhouette,エレメント系,Elemental,0,,https://draquex.com/monster/h-134.php,/storage/images/monsters/836.webp,2026-03-12 12:40:12,2026-03-31 07:36:46
837,698,じんめんちょう,Batterfly,虫系,Insect,0,,https://draquex.com/monster/s-124.php,/storage/images/monsters/837.webp,2026-03-12 12:40:30,2026-03-31 07:36:46
838,902,スカラベテンツク,Scarab Slugger,虫系,Insect,1,527.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/838.webp,2026-03-12 12:40:41,2026-03-31 07:36:46
839,713,ズッキーニャ・祖,Ancestral Cruelcumber,植物系,Plant,0,,https://draquex.com/monster/s-125.php,/storage/images/monsters/839.webp,2026-03-12 12:41:01,2026-03-31 07:36:46
840,584,スピンサタン,Dark Star,エレメント系,Elemental,0,,https://draquex.com/monster/s-120.php,/storage/images/monsters/840.webp,2026-03-12 12:41:15,2026-03-31 07:36:46
841,653,スライム・祖,Ancestral Slime,スライム系,Slime,0,,https://draquex.com/monster/s-126.php,/storage/images/monsters/841.webp,2026-03-12 12:41:34,2026-03-31 07:36:46
842,660,スライムベス・祖,Ancestral She-Slime,スライム系,Slime,0,,https://draquex.com/monster/s-127.php,/storage/images/monsters/842.webp,2026-03-12 12:41:50,2026-03-31 07:36:46
843,645,スラマシンＺ,Slimeborg Z,スライム系,Slime,0,,https://draquex.com/monster/s-119.php,/storage/images/monsters/843.webp,2026-03-12 12:41:59,2026-03-31 07:36:46
844,911,創失の帝国兵,Unmade Soldier,？？？系,???,0,,https://draquex.com/monster/mon-120.php,/storage/images/monsters/844.webp,2026-03-12 12:42:13,2026-03-31 07:36:46
845,912,創失の帝国兵・上官,Unmade Elite,？？？系,???,0,,https://draquex.com/monster/mon-121.php,/storage/images/monsters/845.webp,2026-03-12 12:42:15,2026-03-31 07:36:46
846,754,ダークゲージ,Dark Cage,鳥系,Bird,0,,https://draquex.com/monster/t-129.php,/storage/images/monsters/846.webp,2026-03-12 12:42:30,2026-03-31 07:36:46
847,275,ダークポックル,Grim Grinner,怪人系,Humanoid,0,,https://draquex.com/monster/t-10.php,/storage/images/monsters/847.webp,2026-03-12 12:42:54,2026-03-31 07:36:46
848,807,ダースドラゴン,Dread Dragon,ドラゴン系,Dragon,0,,https://draquex.com/monster/t-118.php,/storage/images/monsters/848.webp,2026-03-12 12:42:58,2026-03-31 07:36:46
849,762,ダースリカント,Ursa Mega,けもの系,Beast,0,,https://draquex.com/monster/t-121.php,/storage/images/monsters/849.webp,2026-03-12 12:43:00,2026-03-31 07:36:46
850,668,大王イカ・塔,Tower King Squid,水系,Aquatic,0,,https://draquex.com/monster/mon-132.php,/storage/images/monsters/850.webp,2026-03-12 12:43:09,2026-03-31 07:36:46
851,792,だいまじん・祖,Ancestral Stone Guardian,物質系,Material,0,,https://draquex.com/monster/mon-122.php,/storage/images/monsters/851.webp,2026-03-12 12:43:22,2026-03-31 07:36:46
852,761,堕天のメイス,Fallen Mace,ゾンビ系,Undead,0,,https://draquex.com/monster/mon-102.php,/storage/images/monsters/852.webp,2026-03-12 12:43:49,2026-03-31 07:36:46
853,681,タホドラキー・祖,Ancestral Drackmage,鳥系,Bird,0,,https://draquex.com/monster/t-122.php,/storage/images/monsters/853.webp,2026-03-12 12:43:54,2026-03-31 07:36:46
854,745,タホバルキー,Jumbo Drackmage,鳥系,Bird,0,,https://draquex.com/monster/t-123.php,/storage/images/monsters/854.webp,2026-03-12 12:43:56,2026-03-31 07:36:46
855,585,ツイストサイダー,Cool Whip,エレメント系,Elemental,0,,https://draquex.com/monster/t-119.php,/storage/images/monsters/855.webp,2026-03-12 12:44:15,2026-03-31 07:36:46
856,696,つららわたり,Stalacticle,あくま系,Demon,0,,https://draquex.com/monster/mon-123.php,/storage/images/monsters/856.webp,2026-03-12 12:44:28,2026-03-31 07:36:46
857,766,デザートモデル,Dune Stalker,マシン系,Machine,0,,https://draquex.com/monster/t-124.php,/storage/images/monsters/857.webp,2026-03-12 12:44:44,2026-03-31 07:36:46
858,701,てっこうまじん・祖,Ancestral Bad Karmour,物質系,Material,0,,https://draquex.com/monster/mon-124.php,/storage/images/monsters/858.webp,2026-03-12 12:45:17,2026-03-31 07:36:46
859,799,デンガー,Prime Slime,スライム系,Slime,0,,https://draquex.com/monster/t-117.php,/storage/images/monsters/859.webp,2026-03-12 12:45:45,2026-03-31 07:36:46
860,733,テンツク・祖,Ancestral Slugger,虫系,Insect,0,,https://draquex.com/monster/t-125.php,/storage/images/monsters/860.webp,2026-03-12 12:45:53,2026-03-31 07:36:46
861,738,てんとうスカラベ,Spotted Scarab,虫系,Insect,0,,https://draquex.com/monster/mon-103.php,/storage/images/monsters/861.webp,2026-03-12 12:45:55,2026-03-31 07:36:46
862,714,どくやずきん・祖,Ancestral Bodkin Fletcher,怪人系,Humanoid,0,,https://draquex.com/monster/t-126.php,/storage/images/monsters/862.webp,2026-03-12 12:46:09,2026-03-31 07:36:46
863,727,とっしんこぞう,Chariot Chappie,物質系,Material,0,,https://draquex.com/monster/t-130.php,/storage/images/monsters/863.webp,2026-03-12 12:46:26,2026-03-31 07:36:46
864,655,ドラキー・祖,Ancestral Dracky,鳥系,Bird,0,,https://draquex.com/monster/t-127.php,/storage/images/monsters/864.webp,2026-03-12 12:46:34,2026-03-31 07:36:46
865,651,ドラグノワール,Dragonoir,ドラゴン系,Dragon,0,,https://draquex.com/monster/t-120.php,/storage/images/monsters/865.webp,2026-03-12 12:46:39,2026-03-31 07:36:46
866,805,ドラゴン・塔,Tower Green Dragon,ドラゴン系,Dragon,0,,https://draquex.com/monster/mon-133.php,/storage/images/monsters/866.webp,2026-03-12 12:47:00,2026-03-31 07:36:46
867,804,ドリアンデッド,Deadorian,ゾンビ系,Undead,0,,https://draquex.com/monster/t-128.php,/storage/images/monsters/867.webp,2026-03-12 12:47:07,2026-03-31 07:36:46
868,860,トリケラン,Rad Racer,ドラゴン系,Dragon,1,197.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/868.webp,2026-03-12 12:47:11,2026-03-31 07:36:46
869,641,ドロヌーバ・塔,Tower Mudraker,エレメント系,Elemental,0,,https://draquex.com/monster/mon-134.php,/storage/images/monsters/869.webp,2026-03-12 12:47:26,2026-03-31 07:36:46
870,682,ねこまどう・祖,Ancestral Meowgician,けもの系,Beast,0,,https://draquex.com/monster/n-22.php,/storage/images/monsters/870.webp,2026-03-12 12:48:23,2026-03-31 07:36:46
871,770,ノーライフロード,Lifeless Lord,ゾンビ系,Undead,0,,https://draquex.com/monster/n-23.php,/storage/images/monsters/871.webp,2026-03-12 12:48:27,2026-03-31 07:36:46
872,743,ハデスナイト,Dread Dragooner,ドラゴン系,Dragon,0,,https://draquex.com/monster/h-169.php,/storage/images/monsters/872.webp,2026-03-12 12:49:06,2026-03-31 07:36:46
873,869,バロンシルエット,Baron Silhouette,エレメント系,Elemental,1,254.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/873.webp,2026-03-12 12:49:33,2026-03-31 07:36:46
874,844,ヒクイナドン,Cassoflarey,鳥系,Bird,1,94.0,https://dragon-quest.jp/ten/monster/tensei.php,/storage/images/monsters/874.webp,2026-03-12 12:49:56,2026-03-31 07:36:46
875,724,ひとくいが,Betterfly,虫系,Insect,0,,https://draquex.com/monster/h-171.php,/storage/images/monsters/875.webp,2026-03-12 12:50:21,2026-03-31 07:36:46
876,782,ひとくいばこ・祖,Ancestral Cannibox,物質系,Material,0,,https://draquex.com/monster/mon-126.php,/storage/images/monsters/876.webp,2026-03-12 12:50:28,2026-03-31 07:36:46
