id,item_id,item_name,item_name_en,equipment_type_id,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,group_kind,group_id,group_name,materials_json,slot_grid_json,source_url,detail_url,effects_json,created_at,updated_at
160,yari_14_2,てつのやり,,4,add,7,14,ヤリがいのある槍作り,グレン城・武器鍛冶ギルドのレシピ屋30G,コロシアムで威力を発揮する鉄製のやり,ヤリ,ヤリ,1,weapon_single,武器鍛冶_てつのやり,てつのやり,"[{""count"": 3, ""item_id"": 732}, {""count"": 1, ""item_id"": 749}]","[[""50-64""], [""40-54""], [""30-40""], [""20-32""]]",https://draquex.com/buki/0-yari.php,https://draquex.com/buki/yari-14-1.php,"[""試合時のみダメージ+5%""]","2026-03-12 07:37:31","2026-03-12 07:37:31"
161,yari_7,ロングスピア,,4,add,5,7,ヤリがいのある槍作り,グレン城・武器鍛冶ギルドのレシピ屋30G,長くてじょうぶな大型のやり,ヤリ,ヤリ,1,weapon_single,武器鍛冶_ロングスピア,ロングスピア,"[{""count"": 1, ""item_id"": 732}, {""count"": 1, ""item_id"": 698}]","[[""40-52""], [""30-40""], [""30-40""], [""20-36""]]",https://draquex.com/buki/0-yari.php,https://draquex.com/buki/yari-7-2.php,"[""-""]","2026-03-12 07:37:33","2026-03-12 07:37:33"
162,yari_7_2,せいどうのやり,,1,inherit,3,7,ヤリがいのある槍作り,グレン城・武器鍛冶ギルドのレシピ屋30G,青銅で作られた一般的なやり,片手剣,片手剣,1,weapon_single,武器鍛冶_せいどうのやり,せいどうのやり,"[{""count"": 1, ""item_id"": 749}, {""count"": 1, ""item_id"": 732}]","[[""28-44""], [""24-44""], [""30-44""], [""30-46""]]",https://draquex.com/buki/0-yari.php,https://draquex.com/buki/yari-7-1.php,"[""-""]","2026-03-12 07:37:36","2026-03-12 07:37:36"
163,yari_1,たけやり,,4,add,,1,レシピ入手方法,-,そこらに生えてる竹を切っただけのシンプルなやり,ヤリ,ヤリ,,weapon_single,不明_たけやり,たけやり,,,https://draquex.com/buki/0-yari.php,https://draquex.com/buki/yari-1-1.php,"[""-""]","2026-03-12 07:37:38","2026-03-12 07:37:38"
164,ono_132,セレーネアックス,,5,inherit,75,132,月女神の神話,はじまりの地のレシピ屋クツツ1000000G,"すべての攻撃の ダメージが増す 三日月型のオノ",オノ,オノ,2,weapon_single,武器鍛冶_セレネアックス,セレーネアックス,"[{""count"": 30, ""item_id"": 705}, {""count"": 4, ""item_id"": 603}, {""count"": 4, ""item_id"": 876}, {""count"": 2, ""item_id"": 569}, {""count"": 9, ""item_id"": 729}]","[["""", """"], ["""", """"], ["""", """"], ["""", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-132-1.php,"[""全てのダメージ+4.0%"", ""攻撃時5%でヘナトス""]","2026-03-12 07:37:42","2026-03-12 07:37:42"
165,ono_130,一刀星断,,5,inherit,75,130,レシピ入手方法,神都フォーリオンのレシピ屋1000000G,"行動時まれに チャージ時間短縮 攻撃も上がるオノ",オノ,オノ,2,weapon_single,武器鍛冶_一刀星断,一刀星断,"[{""count"": 30, ""item_id"": 705}, {""count"": 6, ""item_id"": 703}, {""count"": 5, ""item_id"": 658}, {""count"": 20, ""item_id"": 754}, {""count"": 8, ""item_id"": 729}]","[[""85-93"", ""260-268""], [""310-318"", ""85-93""], [""170-178"", """"], [""230-237"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-130-1.php,"[""行動時5%でチャージ時間-10秒"", ""行動時5%でこうげき力+60""]","2026-03-12 07:37:45","2026-03-12 07:37:45"
166,ono_128,レラージェアックス,,5,inherit,65,128,レシピ入手方法,神都フォーリオンのレシピ屋1000000G,"行動時まれに きようさが大きく 上がるオノ",オノ,オノ,2,weapon_single,不明_レラージェアックス,レラージェアックス,"[{""count"": 30, ""item_id"": 705}, {""count"": 6, ""item_id"": 644}, {""count"": 20, ""item_id"": 819}, {""count"": 1, ""item_id"": 569}, {""count"": 1, ""item_id"": 729}]","[[""100-108"", ""310-319""], [""210-219"", ""160-168""], [""120-128"", """"], [""250-258"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-128-1.php,"[""必殺チャージ率+1%"", ""行動時5%できようさ+60""]","2026-03-12 07:37:48","2026-03-12 07:37:48"
167,ono_125,残月の玉斧,,5,inherit,75,125,明け方に浮かぶ月,神都フォーリオンのレシピ屋1000000G,"攻撃時ためやすく テンション高いと ダメージ増すオノ",オノ,オノ,,weapon_single,武器鍛冶_残月の玉斧,残月の玉斧,"[{""count"": 30, ""item_id"": 705}, {""count"": 3, ""item_id"": 883}, {""count"": 30, ""item_id"": 230}, {""count"": 5, ""item_id"": 658}, {""count"": 8, ""item_id"": 729}]","[[""324-332"", ""221-229""], [""225-233"", ""320-328""], [""112-120"", """"], [""112-120"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-125-1.php,"[""全ての攻撃時5.0%でためる"", ""テンション時魔物にダメージ+300""]","2026-03-12 07:37:50","2026-03-12 07:37:50"
168,ono_120,セーラスアックス,,5,inherit,70,120,神光放つ斧の書,神都フォーリオンのレシピ屋1000000G,"攻撃時ルカニ発動 成功すると与える ダメージが増す斧",オノ,オノ,,weapon_single,武器鍛冶_セラスアックス,セーラスアックス,"[{""count"": 30, ""item_id"": 799}, {""count"": 5, ""item_id"": 649}, {""count"": 5, ""item_id"": 856}, {""count"": 1, ""item_id"": 569}, {""count"": 8, ""item_id"": 729}]",,https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-120-1.php,"[""攻撃時25%でルカニ"", ""ルカニ時魔物にダメージ+50""]","2026-03-12 07:37:52","2026-03-12 07:37:52"
169,ono_118,翼神のオノ,,5,inherit,70,118,羽ばたく翼神,神都フォーリオンのレシピ屋1000000G,"すべての攻撃の ダメージが増す 羽ばたくオノ",オノ,オノ,2,weapon_single,武器鍛冶_翼神のオノ,翼神のオノ,"[{""count"": 30, ""item_id"": 799}, {""count"": 5, ""item_id"": 711}, {""count"": 5, ""item_id"": 611}, {""count"": 1, ""item_id"": 569}, {""count"": 7, ""item_id"": 729}]","[[""250-258"", ""170-179""], [""170-179"", ""250-258""], [""80-88"", """"], [""80-88"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-118-1.php,"[""全ての攻撃ダメージ+4.0%"", ""攻撃時5%でヘナトス""]","2026-03-12 07:37:54","2026-03-12 07:37:54"
170,ono_115,輝天のオノ,,5,inherit,65,115,使い手をいやすオノ,砂の都ファラザードのレシピ屋1000000G,攻撃時ＨＰ回復し会心率も上がるかがやきのオノ,オノ,オノ,2,weapon_single,武器鍛冶_輝天のオノ,輝天のオノ,"[{""count"": 30, ""item_id"": 799}, {""count"": 3, ""item_id"": 644}, {""count"": 1, ""item_id"": 569}, {""count"": 30, ""item_id"": 33}, {""count"": 6, ""item_id"": 729}]","[[""235-243"", ""130-140""], [""130-140"", ""235-243""], [""80-87"", """"], [""80-87"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-115-1.php,"[""かいしん率+3.0%"", ""攻撃ダメージの2.0%HPが回復""]","2026-03-12 07:37:56","2026-03-12 07:37:56"
171,ono_110,エキサイトアクス,,5,inherit,65,110,オノでエキサイト,砂の都ファラザードのレシピ屋50000G,攻撃時ためやすくテンションも維持しやすいオノ,オノ,オノ,2,weapon_single,武器鍛冶_エキサイトアクス,エキサイトアクス,"[{""count"": 5, ""item_id"": 741}, {""name"": ""幻獣の骨"", ""count"": 1, ""item_id"": null}, {""count"": 1, ""item_id"": 595}, {""count"": 5, ""item_id"": 731}, {""count"": 5, ""item_id"": 865}]","[[""180-188"", ""250-260""], [""180-188"", ""250-260""], [""100-108"", """"], [""100-108"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-110-1.php,"[""全ての攻撃時5.0%でためる"", ""行動時5%でテンション消費なし""]","2026-03-12 07:37:58","2026-03-12 07:37:58"
172,ono_108,破天の麗斧,,5,inherit,65,108,天を破るオノ,王都キィンベルのレシピ屋50000G,破壊力が強化されまれに敵の攻撃も低下させるオノ,オノ,オノ,2,weapon_single,武器鍛冶_破天の麗斧,破天の麗斧,"[{""count"": 5, ""item_id"": 741}, {""count"": 2, ""item_id"": 564}, {""name"": ""幻獣の骨"", ""count"": 2, ""item_id"": null}, {""count"": 10, ""item_id"": 633}, {""count"": 5, ""item_id"": 865}]","[[""210-218"", ""170-180""], [""170-180"", ""210-28""], [""120-128"", """"], [""140-149"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-108-1.php,"[""全ての攻撃ダメージ+4.0%"", ""攻撃時5%でヘナトス""]","2026-03-12 07:38:01","2026-03-12 07:38:01"
173,ono_105,戦乱のオノ,,5,inherit,60,105,戦乱血風録,王都キィンベルのレシピ屋50000G,バイシオンがたまに発動し死亡時も残るオノ,オノ,オノ,2,weapon_single,武器鍛冶_戦乱のオノ,戦乱のオノ,"[{""count"": 5, ""item_id"": 741}, {""count"": 1, ""item_id"": 883}, {""count"": 1, ""item_id"": 569}, {""count"": 10, ""item_id"": 784}, {""count"": 5, ""item_id"": 865}]","[[""155-165"", ""210-218""], [""152-162"", ""210-218""], [""140-148"", """"], [""140-149"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-105-1.php,"[""行動時10%でバイシオン"", ""死亡時50.0%でこうげき力上昇が消えない""]","2026-03-12 07:38:03","2026-03-12 07:38:03"
174,ono_100,ボルテージアックス,,5,inherit,45,100,赤裸々ボルテージ日誌,王都キィンベルのレシピ屋40000G,チカラをためてまれにターンを消費しないオノ,オノ,オノ,2,weapon_single,武器鍛冶_ボルテジアックス,ボルテージアックス,"[{""count"": 10, ""item_id"": 543}, {""count"": 1, ""item_id"": 564}, {""count"": 5, ""item_id"": 648}, {""count"": 10, ""item_id"": 633}, {""count"": 5, ""item_id"": 865}]","[[""150-160"", ""200-208""], [""190-198"", ""170-178""], [""152-160"", """"], [""125-136"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-100-1.php,"[""行動時10%でテンションアップ"", ""3.0%でターン消費なし""]","2026-03-12 07:38:05","2026-03-12 07:38:05"
175,ono_99,神域のオノ,,5,inherit,44,99,ゴッドライクなオノ作成,聖都エジャルナのレシピ屋40000G,破壊力が強化されテンションが共鳴しやすいオノ,オノ,オノ,2,weapon_single,武器鍛冶_神域のオノ,神域のオノ,"[{""count"": 5, ""item_id"": 543}, {""count"": 30, ""item_id"": 784}, {""count"": 10, ""item_id"": 661}, {""count"": 20, ""item_id"": 810}, {""count"": 5, ""item_id"": 865}]","[[""190-201"", ""182-192""], [""150-160"", ""212-218""], [""158-164"", """"], [""120-130"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-99-1.php,"[""全ての攻撃ダメージ+3.0%"", ""共鳴のテンションアップ+5.0%""]","2026-03-12 07:38:07","2026-03-12 07:38:07"
176,ono_96,ガイアのオノ,,5,inherit,43,96,ガイアファンタジア,聖都エジャルナのレシピ屋40000G,攻撃時に敵のHPを少し奪い攻撃力を下げるオノ,オノ,オノ,2,weapon_single,武器鍛冶_ガイアのオノ,ガイアのオノ,"[{""count"": 5, ""item_id"": 543}, {""count"": 1, ""item_id"": 711}, {""count"": 10, ""item_id"": 819}, {""count"": 30, ""item_id"": 840}, {""count"": 5, ""item_id"": 865}]","[[""140-146"", ""170-181""], [""140-146"", ""214-224""], [""108-118"", """"], [""108-118"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-96-1.php,"[""攻撃時4%でヘナトス"", ""攻撃ダメージの6.0%HPが回復""]","2026-03-12 07:38:10","2026-03-12 07:38:10"
177,ono_93,ヘカトンケイル,,5,inherit,42,93,百手巨人の手も借りたい,聖都エジャルナのレシピ屋30000G,敵に猛威をふるいMPの消費を抑える青金石のオノ,オノ,オノ,2,weapon_single,武器鍛冶_ヘカトンケイル,ヘカトンケイル,"[{""count"": 5, ""item_id"": 759}, {""count"": 1, ""item_id"": 648}, {""count"": 10, ""item_id"": 531}, {""count"": 5, ""item_id"": 661}, {""count"": 5, ""item_id"": 865}]","[[""105-115"", ""135-141""], [""135-141"", ""222-232""], [""180-191"", """"], [""105-115"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-93-1.php,"[""全ての攻撃ダメージ+3.0%"", ""MP消費しない率+10.0%""]","2026-03-12 07:38:12","2026-03-12 07:38:12"
178,ono_90,イビルアックス,,5,inherit,41,90,イビルアックスミックス,聖都エジャルナのレシピ屋30000G,敵を倒すと喜びテンション上がる不気味なオノ,オノ,オノ,2,weapon_single,武器鍛冶_イビルアックス,イビルアックス,"[{""count"": 5, ""item_id"": 759}, {""count"": 30, ""item_id"": 751}, {""count"": 30, ""item_id"": 549}, {""count"": 10, ""item_id"": 879}, {""count"": 5, ""item_id"": 865}]","[[""125-131"", ""188-198""], [""125-131"", ""188-198""], [""155-165"", """"], [""99-110"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-90-1.php,"[""敵を倒すと5%でためる"", ""かいしん率+1.2%""]","2026-03-12 07:38:14","2026-03-12 07:38:14"
179,ono_85,グローリーアックス,,5,inherit,40,85,栄光の王斧の本,真グランゼドーラ王国のレシピ屋30000G,マシン系に強く魔力を節約できる威厳に満ちたオノ,オノ,オノ,2,weapon_single,武器鍛冶_グロリアックス,グローリーアックス,"[{""count"": 3, ""item_id"": 759}, {""count"": 10, ""item_id"": 784}, {""count"": 1, ""item_id"": 569}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""130-136"", ""160-171""], [""130-136"", ""200-210""], [""108-118"", """"], [""108-118"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-85-1.php,"[""マシン系にダメージ+10%"", ""MP消費しない率+4.0%""]","2026-03-12 07:38:16","2026-03-12 07:38:16"
180,ono_80,ヴァランガアックス,,5,inherit,39,80,峡谷のヴァランガ,真グランゼドーラ王国のレシピ屋20000G,氷の魔力でまれに敵をマヒさせる絶対零度のオノ,オノ,オノ,2,weapon_single,武器鍛冶_ヴァランガアックス,ヴァランガアックス,"[{""count"": 15, ""item_id"": 838}, {""count"": 30, ""item_id"": 671}, {""count"": 30, ""item_id"": 652}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""100-110"", ""120-126""], [""120-126"", ""177-187""], [""160-171"", """"], [""100-110"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-80-2.php,"[""氷属性攻撃"", ""攻撃時2%でマヒ""]","2026-03-12 07:38:19","2026-03-12 07:38:19"
181,ono_80_2,デュークアックス,,5,inherit,38,80,デュークアックス戦記,真グランゼドーラ王国のレシピ屋20000G,悪魔系に強く魔力を節約できる不思議なオノ,オノ,オノ,2,weapon_single,武器鍛冶_デュクアックス,デュークアックス,"[{""count"": 15, ""item_id"": 838}, {""count"": 5, ""item_id"": 819}, {""count"": 20, ""item_id"": 595}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""120-130"", ""120-130""], [""120-130"", ""120-130""], [""90-96"", """"], [""150-156"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-80-1.php,"[""悪魔系にダメージ+10%"", ""MP消費しない率+4.0%""]","2026-03-12 07:38:21","2026-03-12 07:38:21"
182,ono_75,アポロンのオノ,,5,inherit,37,75,太陽の斧を求めて,真グランゼドーラ王国のレシピ屋20000G,太陽神の加護で炎と光の属性をあわせ持つオノ,オノ,オノ,2,weapon_single,武器鍛冶_アポロンのオノ,アポロンのオノ,"[{""count"": 10, ""item_id"": 838}, {""count"": 20, ""item_id"": 863}, {""count"": 20, ""item_id"": 784}, {""count"": 1, ""item_id"": 761}, {""count"": 10, ""item_id"": 865}]","[[""130-142"", ""130-142""], [""110-116"", ""110-116""], [""105-114"", """"], [""150-158"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-75-1.php,"[""炎属性攻撃"", ""光属性攻撃""]","2026-03-12 07:38:23","2026-03-12 07:38:23"
183,ono_70,聖王のオノ,,5,inherit,36,70,聖王のオノの壁画,偽グランゼドーラ王国のレシピ屋20000G,聖なる力を秘めた植物系の敵を断ち切るオノ,オノ,オノ,2,weapon_single,武器鍛冶_聖王のオノ,聖王のオノ,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 569}, {""count"": 5, ""item_id"": 595}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""100-110"", ""120-126""], [""120-126"", ""100-110""], [""100-110"", """"], [""160-171"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-70-1.php,"[""植物系にダメージ+10%""]","2026-03-12 07:38:25","2026-03-12 07:38:25"
184,ono_65,ふんさいのおおなた,,5,inherit,35,65,ふんさいのおおなたの書,グレン城・武器鍛冶ギルドのレシピ屋10000G,マシン系や物質系に強い凶悪なオノ,オノ,オノ,2,weapon_single,武器鍛冶_ふんさいのおおなた,ふんさいのおおなた,"[{""count"": 4, ""item_id"": 805}, {""count"": 10, ""item_id"": 596}, {""count"": 10, ""item_id"": 595}, {""count"": 1, ""item_id"": 639}, {""count"": 10, ""item_id"": 865}]","[[""90-96"", ""90-100""], [""150-156"", ""120-128""], [""218-232"", """"], [""80-89"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-65-1.php,"[""物質系にダメージ+10%"", ""マシン系にダメージ+10%""]","2026-03-12 07:38:28","2026-03-12 07:38:28"
185,ono_60,はしゃのオノ,,5,inherit,33,60,はしゃのオノの書,グレン城・武器鍛冶ギルドのレシピ屋10000G,怪人系の敵に強い鬼神のの王をかたどったオノ,オノ,オノ,2,weapon_single,武器鍛冶_はしゃのオノ,はしゃのオノ,"[{""count"": 1, ""item_id"": 649}, {""count"": 5, ""item_id"": 597}, {""count"": 1, ""item_id"": 782}, {""count"": 12, ""item_id"": 865}]","[[""88-100"", ""88-100""], [""100-105"", ""130-136""], [""150-160"", """"], [""74-87"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-60-1.php,"[""怪人系にダメージ+10%""]","2026-03-12 07:38:30","2026-03-12 07:38:30"
186,ono_60_2,グレートアックス,,5,inherit,34,60,グレートアックスの本,グレン城・武器鍛冶ギルドのレシピ屋10000G,最大MPを高め見た目もイケてるグレートなオノ,オノ,オノ,2,weapon_single,武器鍛冶_グレトアックス,グレートアックス,"[{""count"": 15, ""item_id"": 821}, {""count"": 30, ""item_id"": 716}, {""count"": 1, ""item_id"": 811}, {""count"": 12, ""item_id"": 865}]","[[""80-89"", ""170-180""], [""130-138"", ""102-112""], [""100-106"", """"], [""90-100"", """"]]",https://draquex.com/buki/0-ono.php,https://draquex.com/buki/ono-60-2.php,"[""-""]","2026-03-12 07:38:32","2026-03-12 07:38:32"
