monster_name,list_page,monster_url,section,map_name,note,version,spawn_time,spawn_count,symbol_count,matched_recommend_keywords,has_recommend_keyword,matched_negative_keywords,has_negative_keyword,selection_reason
キラースコップ,2,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%82%B9%E3%82%B3%E3%83%83%E3%83%97,フィールド,ロンダの氷穴,地域限定モンスター。 1階奥に大量。1～2匹構成でオニオーンがお供で出る。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
キラーデーモン,23,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%87%E3%83%BC%E3%83%A2%E3%83%B3,フィールド,真のリンジャハル海岸,こいつだけを狙うならここ。西側にそこそこシンボルがいる。ヘルカッチャと混成する。,2.2,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
キラートーチ,14,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%88%E3%83%BC%E3%83%81,フィールド,カルサドラ火山,No.084(グレン外伝3話)クエ対象。 ゴブル砂漠側の通路に生息。1～3匹でヒートギズモと互いに混成する。,5.4,normal,3,,,False,,False,selected_clean_note_without_recommend_keyword
キラーパンサー,19,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%91%E3%83%B3%E3%82%B5%E3%83%BC,フィールド,古グランゼドーラ領,C1周辺。シンボルの密度が比較的高く、おすすめ。,6.5後,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
キラービー,13,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%93%E3%83%BC,フィールド,エピステーサ丘陵,さほど広くない範囲にうじゃうじゃいる。 荒野の休息所側から入って比較的近い位置にハニーレイクがあるので、ルーラストーンがあるなら狩場までは遠くは無い。 3.0あたりからBOT（業者）らしきキャラが増えている,3.0,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
キラーピッケル,52,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%94%E3%83%83%E3%82%B1%E3%83%AB,フィールド,ロンダの氷穴,まもののむれが あらわれた＞お供がオニオーン。というがっかりに耐え続けると出てくる転生さん。 小さな化石を盗みながら狙う方が精神衛生上楽かもしれない。,1.3,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
キラーファング,12,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%95%E3%82%A1%E3%83%B3%E3%82%B0,フィールド,ヴェリナード領北,おすすめ。範囲即湧き。北東部に4シンボルあり、それぞれが近いので狩りやすい。1匹湧き。,1.1,normal,3～4,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
キラーマシン,20,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%9E%E3%82%B7%E3%83%B3,フィールド,ヴァース大山林,強敵エリアの北東部にいる。1～2匹編成。地形の関係上索敵しづらい。ラギ雪原に配備されたドラゴンゾンビの影響か、最近はこちらにもBOT業者がなだれ込んできている。,2.2,normal,1～3,,,False,,False,selected_clean_note_without_recommend_keyword
キラーマシン・強,49,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%9E%E3%82%B7%E3%83%B3%E3%83%BB%E5%BC%B7,フィールド,ゼクレス城・宝物庫,B-3、C-3北側、E-4南側の一部広間にシンボル。必ず2匹セットでシンボルが配置されており、戦闘時も2匹出てくる。,5.0,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
キラーマシン・祖,50,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%9E%E3%82%B7%E3%83%B3%E3%83%BB%E7%A5%96,フィールド,創失のガナン帝国領,東～北東に広く生息。いずれも1匹構成。 ガナン城南東に2シンボルまとまっており狩りやすい。 北エリアは生息域が広くまばら。 北東の壊れた橋の先ではやや多くガチャコッコ・祖が2匹までつく。,7.5,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
キラーマシン２,36,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%A9%E3%83%BC%E3%83%9E%E3%82%B7%E3%83%B3%EF%BC%92,フィールド,辺境の雪山,E-3～F-4にかけてシンボルはいるものの、かなり少ない。1匹構成でキラーマシンが2匹までくっつく。,4.2,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
キングエレファント,57,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88,フィールド,真のアラハギーロ地方,はげしいおたけびを避けるようになったので、サポでも肉入りと遜色ない早さになった。大体プチ香水1つで1匹～2匹。それなりに人は多いが、湖の北端と南端はガネーシャエビルのシンボルが放置されがちでぶつかりやすい。,3.0,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
キングスライム,11,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%A0,フィールド,ラーディス王島,北部の高台群のいずれかに湧く。一人で狩ると移動距離が長くなるのでエモノ呼びか分散狩り推奨。青宝箱も湧くので袋に余裕を持たせておくといい。クイーンスライムと湧き範囲が被るので狩れるならついでに狩ろう。なお、クイーンスライムと抽選ポップのようで、こいつのいる台座にはクイーンスライムはいない。3.3からさらに南西の強敵地帯にうじゃうじゃ出るようになった。おすすめ。,3.3,normal,1,,おすすめ / 推奨,True,,False,selected_clean_note_with_recommend_keyword
キングスライム・強,48,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%A0%E3%83%BB%E5%BC%B7,フィールド,ガウシア樹海,E-4にシンボル2つ。2分湧き。モーモン・強が2匹までつく。ほぼ即湧きする近くのモーモン・強につくこともあるので、合わせて狙うといいだろう。,5.5,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
キングスライム・祖,49,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%A0%E3%83%BB%E7%A5%96,フィールド,雨の島,南北の離れ小島に生息。1匹構成で、北ではしびれあげはが、南ではズッキーニャ・祖がつくことがある。,7.5,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
キングリザード,40,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%83%AA%E3%82%B6%E3%83%BC%E3%83%89,フィールド,ドラクロン山地,第一層F-3か第二層の東側に一シンボル、リンクしているのか両方同時にいるところは確認できず。人はあまりいないが再湧きまで3分ほどかかる、再ポップが違う層になる場合があるなど安定しないのが難点。,3.0,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
キングリザード・強,49,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%B3%E3%82%B0%E3%83%AA%E3%82%B6%E3%83%BC%E3%83%89%E3%83%BB%E5%BC%B7,フィールド,滅星の深淵,災異の途や喪亡の路に生息。1匹構成もあるが、災異ではシャイニング・強、喪亡ではヘルカッチャ・強がつくこともある。どちらも1シンボルしかいないが、湧きは30秒と早め。,5.5後,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
キースドラゴン,50,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AD%E3%83%BC%E3%82%B9%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3,フィールド,天涙の大水源,ザドムの泉と、水望橋周辺に生息。橋や洞窟で区切られたエリアに1シンボルずつ、計5シンボル。当然1匹構成。1分湧き。,6.1,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ギガンテス,24,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%86%E3%82%B9,フィールド,ラーディス王島,南部の強敵ゾーンにいる。シンボル数がそこそこなのでおすすめ。ただし他の場所同様に生息域は広いし、海岸以外では岩陰に遮蔽されて探しにくい。ジュレットからの馬車で行けるようになり、遠さは多少解消された。,3.1,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ギガンテス・強,49,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%86%E3%82%B9%E3%83%BB%E5%BC%B7,フィールド,ゲルヘナ幻野,中部～北部の広い場所に計6シンボルでいずれも2分湧き。D-4北東部の城壁の上にいるものはしにがみのきしがつく。ベルヴァイン関所付近のランタンこぞうに1/3ほどの確率でくっつくことがあるので、ここで稼ぐのもいいだろう。,5.5,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ギガントドラゴン,30,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%88%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3,フィールド,モンセロ温泉峡,入ってすぐのところにシンボル。教会から近く数も悪くないのでおすすめ。普段はバングル狩りの邪魔という印象のほうが強いかも。,3.0,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ギガントヒルズ,24,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%88%E3%83%92%E3%83%AB%E3%82%BA,フィールド,古・バントリユ地方,おすすめ。ティプローネ高地から来れる北東の飛び地に2シンボル。1匹構成でドルイドが2匹までくっつくが、狭い範囲に即湧きで探しやすい。,5.5,normal,1,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
ギガントヒルズ・強,50,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%88%E3%83%92%E3%83%AB%E3%82%BA%E3%83%BB%E5%BC%B7,フィールド,魔ルクスガルン大空洞,地下3階に生息。トンネル入り口に1シンボル、F-3に2シンボル。1匹構成。湧きはかなり遅い。,5.4,normal,1,,,False,遅い,True,fallback_selected_no_clean_note
ギガントモンキー,49,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%AC%E3%83%B3%E3%83%88%E3%83%A2%E3%83%B3%E3%82%AD%E3%83%BC,フィールド,豊穣の密林,北部数か所にまとまってシンボルあり。豊穣の密林・北の燭台から西にいけばだいたい見つかる。,6.0,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
ギズモ,3,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AE%E3%82%BA%E3%83%A2,フィールド,グレン領西,F-3～5の断崖地帯に生息。1～3匹でしびれだんびらと互いに混成する。遊び人職クエ1話で討伐対象になっているときは5匹構成に変化する。,5.4,normal,5,,,False,,False,selected_clean_note_without_recommend_keyword
クイーンスライム,32,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%82%A4%E3%83%BC%E3%83%B3%E3%82%B9%E3%83%A9%E3%82%A4%E3%83%A0,フィールド,自然遺産保護区,D-4の川の南岸でキングスライムと見つめ合っている。リンクル地方のオマージュ。一匹構成で湧きも1分以上かかるが、他も似たようなものなので悪くはない。,4.4,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
クイーンモーモン,53,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%82%A4%E3%83%BC%E3%83%B3%E3%83%A2%E3%83%BC%E3%83%A2%E3%83%B3,フィールド,カミハルムイ領南,アルケミストン、マッドスミスも一緒に狙える。,5.4,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
クックルー,1,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%83%E3%82%AF%E3%83%AB%E3%83%BC,フィールド,プクレット地方,地域限定モンスター。 けがれの谷近くでは1～2匹構成でファーラットと互いに混成する。南西の海岸近くは結構な数がいるが1匹構成。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
クラウンヘッド,34,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%98%E3%83%83%E3%83%89,フィールド,自然遺産保護区,E-5の丘の上に2シンボル即湧き。1～2匹構成で断然おすすめ。E-4の川の南側にも2シンボルいるが、こっちは多少歩かされる。,4.4,normal,1～2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
クラゲぼうや,53,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%A9%E3%82%B2%E3%81%BC%E3%81%86%E3%82%84,フィールド,ラーディス王島,シンボルが少ない。,7.1,normal,,,,False,,False,selected_clean_note_without_recommend_keyword
クラーゴン,46,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%A9%E3%83%BC%E3%82%B4%E3%83%B3,フィールド,ジャリムバハ砂漠,B-7～H-8の低地部分に少数のシンボル。湧き自体は早い。こいつ1匹に、プチアーノン・強が2匹までついてくることもある。,5.0,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
クリオネオン,40,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%AA%E3%82%AA%E3%83%8D%E3%82%AA%E3%83%B3,フィールド,ムニエカの深層,地下2階南側の浅い部分に生息。2～3匹構成。,7.4,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
クリスタルハンド,13,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%AA%E3%82%B9%E3%82%BF%E3%83%AB%E3%83%8F%E3%83%B3%E3%83%89,フィールド,ヴェリナード領南,No.037(盗賊の鍵)クエ対象。 数が少ないのでおすすめはしない。,1.5,normal,1～3,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
クリムゾングレイブ,38,https://dq100buster.wiki.fc2.com/wiki/%E3%82%AF%E3%83%AA%E3%83%A0%E3%82%BE%E3%83%B3%E3%82%B0%E3%83%AC%E3%82%A4%E3%83%96,フィールド,真の海風の洞くつ,遠回りルート上に飽きるほどいる。一度に二匹出ることがあるので注意。まかいじゅうがいる一帯ではデスプリースト最大二匹と混成、こちらでは二匹出現はない。,2.1,normal,1,,,False,,False,selected_clean_note_without_recommend_keyword
グリゴリぼうず,30,https://dq100buster.wiki.fc2.com/wiki/%E3%82%B0%E3%83%AA%E3%82%B4%E3%83%AA%E3%81%BC%E3%81%86%E3%81%9A,フィールド,神儀の護堂,1階のD7やE5は2匹構成、F7は1～2匹構成、地下1階は1匹構成でカーディナルナイトと互いに混成する。こいつだけなら1階でいいだろう。,4.1,normal,2,,,False,,False,selected_clean_note_without_recommend_keyword
グリゴンダンス,14,https://dq100buster.wiki.fc2.com/wiki/%E3%82%B0%E3%83%AA%E3%82%B4%E3%83%B3%E3%83%80%E3%83%B3%E3%82%B9,フィールド,ペシュヤ地下空洞,No.209(プクレット外伝4話)クエ対象。 全域にいる。1～2匹構成でパペットロープと互いに混成する。,5.4,normal,1～2,,,False,,False,selected_clean_note_without_recommend_keyword
グリズリー,48,https://dq100buster.wiki.fc2.com/wiki/%E3%82%B0%E3%83%AA%E3%82%BA%E3%83%AA%E3%83%BC,フィールド,シュタール鉱野,浜辺北のトンネル付近が2匹構成でおすすめ。 浜辺の北側では1～2匹にぐんたいガニ・祖がつき2～3匹の混成構成。 高台では採石場の山の北と東、マップ南端におり、1～2匹構成。 南端の高台のぐんたいガニにもつく。,7.4,normal,2,,おすすめ,True,,False,selected_clean_note_with_recommend_keyword
グリングリン,37,https://dq100buster.wiki.fc2.com/wiki/%E3%82%B0%E3%83%AA%E3%83%B3%E3%82%B0%E3%83%AA%E3%83%B3,フィールド,豊穣の密林,豊穣の密林・北の燭台から北東部にかけて広く生息。2～3匹構成。一応北西の離れ小島にもシンボルがいる。,6.0,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
グリンバングル,25,https://dq100buster.wiki.fc2.com/wiki/%E3%82%B0%E3%83%AA%E3%83%B3%E3%83%90%E3%83%B3%E3%82%B0%E3%83%AB,フィールド,モンセロ温泉峡,南の川より北にわらわらと生息している。イエロと合わせて2～3匹構成。高台の上などは1～2匹構成。特訓稼ぎの際にはギガントドラゴンが付近にいることも多く少々邪魔なので注意。,3.1,normal,2～3,,,False,,False,selected_clean_note_without_recommend_keyword
